Date,Open,High,Low,Close,Adj Close,Volume
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,60945.8125,15745822278
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,58719.484375,22759754812
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,59354.515625,37078637820
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,60609.56640625,30327698167
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,58737.26953125,29961696180
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,57560.09765625,35682112440
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,58894.10546875,29350938673
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,59478.97265625,13589684021
2024-08-19,58454.41015625,58754.55078125,58355.0078125,58573.10546875,58573.10546875,19382333440
