Date,Open,High,Low,Close,Adj Close,Volume
2024-08-09,22.239999771118164,22.239999771118164,22.1299991607666,22.209999084472656,22.209999084472656,465100
2024-08-12,22.360000610351562,22.59000015258789,22.309999465942383,22.520000457763672,22.520000457763672,550900
2024-08-13,22.43000030517578,22.440000534057617,22.290000915527344,22.309999465942383,22.309999465942383,374900
2024-08-14,22.31999969482422,22.3799991607666,22.139999389648438,22.170000076293945,22.170000076293945,510000
2024-08-15,22.309999465942383,22.459999084472656,22.299999237060547,22.350000381469727,22.350000381469727,556600
2024-08-16,22.219999313354492,22.260000228881836,22.1200008392334,22.209999084472656,22.209999084472656,570100
