Date,Open,High,Low,Close,Adj Close,Volume
2024-08-13,35490.578125,36232.51171875,35476.7890625,36232.51171875,36232.51171875,140700000
2024-08-14,36535.6015625,36683.890625,36074.7109375,36442.4296875,36442.4296875,135600000
2024-08-15,36381.3984375,36885.16015625,36381.3984375,36726.640625,36726.640625,119700000
2024-08-16,37304.9296875,38143.55078125,37304.9296875,38062.671875,38062.671875,129500000
2024-08-19,37863.76171875,38125.26953125,37385.6796875,37385.6796875,37385.6796875,0
