Date,Open,High,Low,Close,Adj Close,Volume
2024-08-20,37847.8515625,38236.390625,37738.30078125,38062.921875,38062.921875,110600000
2024-08-21,37653.33984375,38026.01953125,37605.828125,37951.80078125,37951.80078125,94800000
2024-08-22,38033.78125,38408.19140625,37883.859375,38211.01171875,38211.01171875,0
