Date,Open,High,Low,Close,Adj Close,Volume
2024-08-19,97.41999816894531,98.16000366210938,97.41000366210938,97.88999938964844,97.88999938964844,25322100
2024-08-20,98.31999969482422,98.86000061035156,98.12000274658203,98.66999816894531,98.66999816894531,25239300
2024-08-21,98.66999816894531,99.19999694824219,98.20999908447266,98.7300033569336,98.7300033569336,29230000
2024-08-22,98.2300033569336,98.30000305175781,97.43000030517578,97.75,97.75,33414321
