Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2003-09-29 00:00:00-04:00,53.13691554400857,53.14211138586389,53.038214365087896,53.07457733154297,13600,0.0,0.0,0.0
2003-09-30 00:00:00-04:00,53.14213216919571,53.37069777776033,53.13693632530835,53.349918365478516,62600,0.0,0.0,0.0
2003-10-01 00:00:00-04:00,53.318744433874386,53.37588681955036,53.29796502424065,53.32394027709961,66300,0.0,0.0,0.0
2003-10-02 00:00:00-04:00,53.0901398581185,53.32390508979093,52.99144268157037,53.240787506103516,68900,0.0,0.0,0.0
2003-10-03 00:00:00-04:00,53.01229282295393,53.01229282295393,52.83047385681454,52.856449127197266,64500,0.0,0.0,0.0
2003-10-06 00:00:00-04:00,52.79929625876294,52.98111122566776,52.778516839221105,52.93436050415039,28700,0.0,0.0,0.0
2003-10-07 00:00:00-04:00,52.95513495581961,52.95513495581961,52.66422707279377,52.752540588378906,13000,0.0,0.0,0.0
2003-10-08 00:00:00-04:00,52.721334421379034,53.012242110955185,52.61224552401274,52.88237380981445,42700,0.0,0.0,0.0
2003-10-09 00:00:00-04:00,52.66942116139842,52.72656356705474,52.5187733613289,52.695396423339844,35900,0.0,0.0,0.0
2003-10-10 00:00:00-04:00,52.82007004677657,53.01227668459429,52.82007004677657,52.98630142211914,13500,0.0,0.0,0.0
2003-10-13 00:00:00-04:00,52.98630210057398,53.03824866292081,52.752540588378906,52.752540588378906,23700,0.0,0.0,0.0
2003-10-14 00:00:00-04:00,52.69535235702761,52.77327015115634,52.53950884223971,52.648597717285156,54300,0.0,0.0,0.0
2003-10-15 00:00:00-04:00,52.560296598621896,52.59146372122883,52.41484474210176,52.51873779296875,23100,0.0,0.0,0.0
2003-10-16 00:00:00-04:00,52.66940955272511,52.75252720200319,52.23305378381811,52.37850570678711,62300,0.0,0.0,0.0
2003-10-17 00:00:00-04:00,52.48757067566263,52.62782669067383,52.33692297760418,52.62782669067383,55600,0.0,0.0,0.0
2003-10-20 00:00:00-04:00,52.539499193150554,52.71092623528094,52.539499193150554,52.596641540527344,12900,0.0,0.0,0.0
2003-10-21 00:00:00-04:00,52.66936389603128,52.845986766007,52.66936389603128,52.700531005859375,49000,0.0,0.0,0.0
2003-10-22 00:00:00-04:00,52.85643867168575,52.96033180612592,52.731766117703735,52.93436050415039,25400,0.0,0.0,0.0
2003-10-23 00:00:00-04:00,52.90313291334793,52.91872043381471,52.80443572998047,52.80443572998047,20700,0.0,0.0,0.0
2003-10-24 00:00:00-04:00,52.8824016889744,53.06421661376953,52.8824016889744,53.06421661376953,28200,0.0,0.0,0.0
2003-10-27 00:00:00-05:00,53.007043648462236,53.0486024539564,52.882371195245575,52.960289001464844,35400,0.0,0.0,0.0
2003-10-28 00:00:00-05:00,52.88238288672263,53.1680908203125,52.88238288672263,53.1680908203125,16600,0.0,0.0,0.0
2003-10-29 00:00:00-05:00,53.02786591045416,53.03825363859057,52.9343605041504,52.93436050415039,71700,0.0,0.0,0.0
2003-10-30 00:00:00-05:00,52.87721809122759,52.96552765182864,52.872022245524875,52.93436050415039,17300,0.0,0.0,0.0
2003-10-31 00:00:00-05:00,52.93433681822175,52.93433681822175,52.674600135073725,52.851219177246094,31000,0.0,0.0,0.0
2003-11-03 00:00:00-05:00,52.82462440245663,52.87154064306417,52.75685119628906,52.75685119628906,56700,0.359,0.0,0.0
2003-11-04 00:00:00-05:00,52.887181570073146,52.95495477903449,52.8611183166504,52.86111831665039,26900,0.0,0.0,0.0
2003-11-05 00:00:00-05:00,52.91324880079689,52.94974053742954,52.8611183166504,52.86111831665039,24600,0.0,0.0,0.0
2003-11-06 00:00:00-05:00,52.746447537716065,52.75166178116689,52.57441329956054,52.57441329956055,78000,0.0,0.0,0.0
2003-11-07 00:00:00-05:00,52.49100768702353,52.60048294067383,52.41802418459,52.60048294067383,33400,0.0,0.0,0.0
2003-11-10 00:00:00-05:00,52.694313659966554,52.72559116406332,52.60569141349097,52.69952392578125,21100,0.0,0.0,0.0
2003-11-11 00:00:00-05:00,52.7464389194996,52.756863427395594,52.553551716358946,52.60568618774414,23700,0.0,0.0,0.0
2003-11-12 00:00:00-05:00,52.6735144866489,52.82990614423599,52.553610636256536,52.70479202270508,16400,0.0,0.0,0.0
2003-11-13 00:00:00-05:00,52.928878951344956,53.126980327146455,52.928878951344956,53.090484619140625,25400,0.0,0.0,0.0
2003-11-14 00:00:00-05:00,53.13220977783203,53.25732773740545,53.116571027210796,53.13220977783203,18800,0.0,0.0,0.0
2003-11-17 00:00:00-05:00,53.2886188296309,53.39287984523152,53.26776583105021,53.356388092041016,48800,0.0,0.0,0.0
2003-11-18 00:00:00-05:00,53.24165033129325,53.356339730883356,53.19994834923256,53.33027648925781,26800,0.0,0.0,0.0
2003-11-19 00:00:00-05:00,53.31989690405471,53.330325392107,53.08009338378906,53.08009338378906,44900,0.0,0.0,0.0
2003-11-20 00:00:00-05:00,53.17391286166445,53.30945532181901,53.14263536212938,53.262535095214844,21400,0.0,0.0,0.0
2003-11-21 00:00:00-05:00,53.35111313646881,53.403247562244864,53.28334395117752,53.3198356628418,66500,0.0,0.0,0.0
2003-11-24 00:00:00-05:00,53.220832366885055,53.246899602960056,53.09571838378906,53.09571838378906,37000,0.0,0.0,0.0
2003-11-25 00:00:00-05:00,53.05925387142837,53.30427169799805,53.05925387142837,53.30427169799805,54000,0.0,0.0,0.0
2003-11-26 00:00:00-05:00,53.215612145978696,53.24688964157587,53.11134719848632,53.11134719848633,25300,0.0,0.0,0.0
2003-11-28 00:00:00-05:00,53.043547063883196,53.043547063883196,53.027908325195305,53.02790832519531,22900,0.0,0.0,0.0
2003-12-01 00:00:00-05:00,52.872196007160014,52.96105588233298,52.79378859284462,52.88264846801758,58700,0.272,0.0,0.0
2003-12-02 00:00:00-05:00,52.71011719304304,52.87216013614829,52.584667808029344,52.8669319152832,52100,0.0,0.0,0.0
2003-12-03 00:00:00-05:00,52.74149267734423,52.976710817994665,52.74149267734423,52.919212341308594,32400,0.0,0.0,0.0
2003-12-04 00:00:00-05:00,52.86696482985213,53.05514101851176,52.81992277667049,52.997642517089844,25200,0.0,0.0,0.0
2003-12-05 00:00:00-05:00,53.25898915344663,53.26421737670898,53.06036053710194,53.264217376708984,42200,0.0,0.0,0.0
2003-12-08 00:00:00-05:00,53.311259422172505,53.337396550518385,53.217171343279574,53.264217376708984,67200,0.0,0.0,0.0
2003-12-09 00:00:00-05:00,53.33738300071476,53.36874435639008,52.90353230337003,52.96625900268555,87900,0.0,0.0,0.0
2003-12-10 00:00:00-05:00,53.18057442378514,53.185802646326614,53.10739526006575,53.175350189208984,120500,0.0,0.0,0.0
2003-12-11 00:00:00-05:00,53.102151100019654,53.38964343403623,53.00283882933003,53.36350631713867,91600,0.0,0.0,0.0
2003-12-12 00:00:00-05:00,53.44190896406695,53.49417920528552,53.29032247295846,53.394866943359375,16400,0.0,0.0,0.0
2003-12-15 00:00:00-05:00,53.42100478394199,53.44714190083954,53.2380569295515,53.36350631713867,21100,0.0,0.0,0.0
2003-12-16 00:00:00-05:00,53.368729828768195,53.415775837439554,53.264189346331065,53.394866943359375,61500,0.0,0.0,0.0
2003-12-17 00:00:00-05:00,53.54646355501449,53.603962027611544,53.40010525675454,53.52555465698242,23100,0.0,0.0,0.0
2003-12-18 00:00:00-05:00,53.5517067604846,53.65102306433089,53.426257315813345,53.603981018066406,33400,0.0,0.0,0.0
2003-12-19 00:00:00-05:00,53.5987388942012,53.63010025024415,53.50465083810745,53.63010025024414,26500,0.0,0.0,0.0
2003-12-22 00:00:00-05:00,53.6771601931218,53.73465868608903,53.45761867998967,53.603981018066406,139700,0.0,0.0,0.0
2003-12-23 00:00:00-05:00,53.52031631987669,53.57781478160624,53.39486694335937,53.394866943359375,80300,0.0,0.0,0.0
2003-12-24 00:00:00-05:00,53.49417048978916,53.57257783282444,53.37394935336977,53.436676025390625,16200,0.0,0.0,0.0
2003-12-26 00:00:00-05:00,53.624870212473276,53.703277587890625,53.47851190527544,53.703277587890625,54500,0.0,0.0,0.0
2003-12-29 00:00:00-05:00,53.577802834823714,53.63007306438706,53.40008325671575,53.572574615478516,37600,0.0,0.0,0.0
2003-12-30 00:00:00-05:00,53.46808796801993,53.52035825018944,53.35831917907388,53.47331619262695,33800,0.0,0.0,0.0
2003-12-31 00:00:00-05:00,53.4685567747566,53.54718780517578,53.4685567747566,53.54718780517578,51900,0.291,0.0,0.0
2004-01-02 00:00:00-05:00,53.54719432141026,53.56816286536309,53.127831441035326,53.24315643310547,26100,0.0,0.0,0.0
2004-01-05 00:00:00-05:00,53.227437371047415,53.306068420410156,53.10163009167182,53.306068420410156,63600,0.0,0.0,0.0
2004-01-06 00:00:00-05:00,53.43710596232506,53.56815634657692,53.34274952569012,53.54718780517578,151800,0.0,0.0,0.0
2004-01-07 00:00:00-05:00,53.57341010864945,53.704460528679746,53.54720242424825,53.66776657104492,75200,0.0,0.0,0.0
2004-01-08 00:00:00-05:00,53.57339990790964,53.7306619817388,53.53146682098377,53.65203094482422,39800,0.0,0.0,0.0
2004-01-09 00:00:00-05:00,54.06615202842036,54.1342967958061,53.945587901557836,54.09760284423828,49800,0.0,0.0,0.0
2004-01-12 00:00:00-05:00,54.09763652781022,54.12384822353955,53.940378351464,53.945621490478516,67600,0.0,0.0,0.0
2004-01-13 00:00:00-05:00,54.013725756781305,54.087113650525474,53.94033786303714,54.071388244628906,21700,0.0,0.0,0.0
2004-01-14 00:00:00-05:00,54.01899731095792,54.118592933813,54.01899731095792,54.0661735534668,14100,0.0,0.0,0.0
2004-01-15 00:00:00-05:00,54.17620678069358,54.17620678069358,53.99273711463781,54.13426971435547,32600,0.0,0.0,0.0
2004-01-16 00:00:00-05:00,54.20248152490883,54.281112615964716,54.04521934279707,54.09239959716797,66800,0.0,0.0,0.0
2004-01-20 00:00:00-05:00,54.087129812988636,54.1447923180671,53.956079392236035,54.04519271850586,51700,0.0,0.0,0.0
2004-01-21 00:00:00-05:00,54.139533521113954,54.144776656243046,53.99800086735087,54.081871032714844,53800,0.0,0.0,0.0
2004-01-22 00:00:00-05:00,54.19196442307005,54.27583860564849,54.139545058629096,54.176239013671875,44100,0.0,0.0,0.0
2004-01-23 00:00:00-05:00,54.401650022926596,54.406893159572306,53.9927733500731,54.04519271850586,28700,0.0,0.0,0.0
2004-01-26 00:00:00-05:00,54.03470944935995,54.03994858656772,53.83551025390626,53.83551025390625,31900,0.0,0.0,0.0
2004-01-27 00:00:00-05:00,53.92983367703968,54.07137028176995,53.887900608359345,53.91410827636719,20200,0.0,0.0,0.0
2004-01-28 00:00:00-05:00,54.06615123845173,54.202444770572576,53.58388673936654,53.80405044555664,63000,0.0,0.0,0.0
2004-01-29 00:00:00-05:00,53.75163344972303,53.75163344972303,53.625826183418404,53.678245544433594,50600,0.0,0.0,0.0
2004-01-30 00:00:00-05:00,53.903664470224655,53.903664470224655,53.730676940719825,53.78309631347656,105300,0.0,0.0,0.0
2004-02-02 00:00:00-05:00,53.89769126957514,53.96602120684896,53.79782104492188,53.797821044921875,21300,0.278,0.0,0.0
2004-02-03 00:00:00-05:00,54.02379092000246,54.02379092000246,53.82931204191567,53.9449462890625,40300,0.0,0.0,0.0
2004-02-04 00:00:00-05:00,53.97122462769224,53.976482005367025,53.80828201161147,53.950199127197266,37600,0.0,0.0,0.0
2004-02-05 00:00:00-05:00,53.92922754674641,53.96076783412587,53.73474849057934,53.797821044921875,38900,0.0,0.0,0.0
2004-02-06 00:00:00-05:00,53.9501904971993,54.02377773205841,53.902886136305675,54.01852035522461,31600,0.0,0.0,0.0
2004-02-09 00:00:00-05:00,54.10268638730315,54.13948004828686,53.98179063823766,54.05537796020508,15800,0.0,0.0,0.0
2004-02-10 00:00:00-05:00,54.076349377319026,54.076349377319026,53.90289601205981,53.93968963623047,31300,0.0,0.0,0.0
2004-02-11 00:00:00-05:00,53.96601417584831,54.23934190974922,53.85563320992175,54.14998245239258,26200,0.0,0.0,0.0
2004-02-12 00:00:00-05:00,54.24456398323832,54.24456398323832,54.05533843362892,54.155208587646484,61400,0.0,0.0,0.0
2004-02-13 00:00:00-05:00,54.26036620834208,54.397026062011726,54.13947048064155,54.39702606201172,82500,0.0,0.0,0.0
2004-02-17 00:00:00-05:00,54.286635255703516,54.29715001805322,54.13946066446234,54.26560974121094,78300,0.0,0.0,0.0
2004-02-18 00:00:00-05:00,54.37601506669028,54.40229797414289,54.19204674514795,54.22358703613281,38800,0.0,0.0,0.0
2004-02-19 00:00:00-05:00,54.18148686151468,54.2971251331222,54.08687409476352,54.28135299682617,21500,0.0,0.0,0.0
2004-02-20 00:00:00-05:00,54.26036450608446,54.26561787784016,54.055366711596044,54.11318588256836,40700,0.0,0.0,0.0
2004-02-23 00:00:00-05:00,54.18148556142706,54.27084094726879,54.03956440960323,54.26033020019531,24300,0.0,0.0,0.0
2004-02-24 00:00:00-05:00,54.3129210388827,54.344457307194745,54.20254008958349,54.213050842285156,40800,0.0,0.0,0.0
2004-02-25 00:00:00-05:00,54.32343474584584,54.386511296107265,54.24459006057088,54.339202880859375,78800,0.0,0.0,0.0
2004-02-26 00:00:00-05:00,54.31291632407042,54.31816969486169,54.20253538435319,54.249839782714844,33700,0.0,0.0,0.0
2004-02-27 00:00:00-05:00,54.397026062011726,54.41279419818841,54.28664509856736,54.39702606201172,34100,0.0,0.0,0.0
2004-03-01 00:00:00-05:00,54.452860795109366,54.46866649783983,54.21576721462913,54.42124938964844,154200,0.246,0.0,0.0
2004-03-02 00:00:00-05:00,54.32113570231875,54.38963243350924,54.136729156346696,54.2315673828125,28500,0.0,0.0,0.0
2004-03-03 00:00:00-05:00,54.31060395477981,54.31060395477981,54.11038767301123,54.173614501953125,79900,0.0,0.0,0.0
2004-03-04 00:00:00-05:00,54.3106135362116,54.3211493330132,54.17889396749927,54.30534362792969,116500,0.0,0.0,0.0
2004-03-05 00:00:00-05:00,54.742668987533705,54.79008611614664,54.263207692820544,54.705787658691406,68900,0.0,0.0,0.0
2004-03-08 00:00:00-05:00,54.874361534584345,54.90070303090353,54.7268362919605,54.890167236328125,44100,0.0,0.0,0.0
