Date,Open,High,Low,Close,Adj Close,Volume
2024-08-09,96.77999877929688,96.79000091552734,96.58000183105469,96.66000366210938,96.66000366210938,5174900
2024-08-12,96.54000091552734,96.9800033569336,96.4800033569336,96.93000030517578,96.93000030517578,4166400
2024-08-13,97.33000183105469,97.36000061035156,97.19000244140625,97.36000061035156,97.36000061035156,6458700
2024-08-14,97.31999969482422,97.62999725341797,97.30000305175781,97.48999786376953,97.48999786376953,4275700
2024-08-15,96.69999694824219,96.87999725341797,96.62000274658203,96.87999725341797,96.87999725341797,5507000
2024-08-16,97.08000183105469,97.08999633789062,96.80999755859375,97.06999969482422,97.06999969482422,4437000
