Date,Open,High,Low,Close,Adj Close,Volume
2024-08-19,8311.400390625,8374.0,8286.5,8356.900390625,8356.900390625,637975500
2024-08-20,8356.900390625,8356.900390625,8270.7001953125,8273.2998046875,8273.2998046875,492210300
2024-08-21,8273.2998046875,8295.900390625,8263.0,8283.400390625,8283.400390625,825049200
2024-08-22,8283.4296875,8318.5498046875,8276.990234375,8288.0,8288.0,0
