Date,Open,High,Low,Close,Adj Close,Volume
2024-08-19,230.14999389648438,231.77999877929688,229.74000549316406,231.61000061035156,231.61000061035156,5164800
2024-08-20,233.7100067138672,234.00999450683594,231.1300048828125,232.4600067138672,232.4600067138672,9073600
2024-08-21,231.69000244140625,232.8699951171875,230.47999572753906,232.14999389648438,232.14999389648438,5337400
2024-08-22,230.35000610351562,230.3800048828125,228.25999450683594,229.3699951171875,229.3699951171875,5628084
