,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
92,Volatility (21 days),Volatility (3 days),Next 21 days,0.26362030054579044,21,3,21,Long,Short
93,Volatility (63 days),Volatility (3 days),Next 21 days,0.28986947042965294,63,3,21,Long,Short
94,Volatility (126 days),Volatility (3 days),Next 21 days,0.30247523994781655,126,3,21,Long,Short
95,Volatility (252 days),Volatility (3 days),Next 21 days,0.297815199464166,252,3,21,Long,Short
96,Volatility (2 days),Volatility (3 days),Next 63 days,0.040737821640390415,2,3,63,Short,Short
97,Volatility (3 days),Volatility (3 days),Next 63 days,0.08209909290504669,3,3,63,Short,Short
98,Volatility (5 days),Volatility (3 days),Next 63 days,0.1073010924523139,5,3,63,Short,Short
99,Volatility (10 days),Volatility (3 days),Next 63 days,0.14425940659014902,10,3,63,Short,Short
100,Volatility (21 days),Volatility (3 days),Next 63 days,0.216481077442908,21,3,63,Long,Short
101,Volatility (63 days),Volatility (3 days),Next 63 days,0.24937179919993646,63,3,63,Long,Short
102,Volatility (126 days),Volatility (3 days),Next 63 days,0.2722859504808177,126,3,63,Long,Short
103,Volatility (252 days),Volatility (3 days),Next 63 days,0.2799699562759512,252,3,63,Long,Short
104,Volatility (2 days),Volatility (3 days),Next 126 days,0.036457701444947865,2,3,126,Short,Short
105,Volatility (3 days),Volatility (3 days),Next 126 days,0.06903011449455221,3,3,126,Short,Short
106,Volatility (5 days),Volatility (3 days),Next 126 days,0.07420680162194415,5,3,126,Short,Short
107,Volatility (10 days),Volatility (3 days),Next 126 days,0.13843903880449648,10,3,126,Short,Short
108,Volatility (21 days),Volatility (3 days),Next 126 days,0.21249639048586566,21,3,126,Long,Short
109,Volatility (63 days),Volatility (3 days),Next 126 days,0.23179431023093233,63,3,126,Long,Short
110,Volatility (126 days),Volatility (3 days),Next 126 days,0.25525990804269405,126,3,126,Long,Short
111,Volatility (252 days),Volatility (3 days),Next 126 days,0.25796522157377755,252,3,126,Long,Short
112,Volatility (2 days),Volatility (5 days),Next 1 days,0.41986187946006126,2,5,1,Short,Short
113,Volatility (3 days),Volatility (5 days),Next 1 days,0.9246330536659002,3,5,1,Short,Short
114,Volatility (5 days),Volatility (5 days),Next 1 days,1.1508975082533874,5,5,1,Short,Short
115,Volatility (10 days),Volatility (5 days),Next 1 days,0.6322464837462185,10,5,1,Short,Short
116,Volatility (21 days),Volatility (5 days),Next 1 days,0.5053184239005617,21,5,1,Long,Short
117,Volatility (63 days),Volatility (5 days),Next 1 days,0.4355351163374763,63,5,1,Long,Short
118,Volatility (126 days),Volatility (5 days),Next 1 days,0.39422547897063875,126,5,1,Long,Short
119,Volatility (252 days),Volatility (5 days),Next 1 days,0.3651849695940026,252,5,1,Long,Short
120,Volatility (2 days),Volatility (5 days),Next 3 days,0.4195038378188496,2,5,3,Short,Short
121,Volatility (3 days),Volatility (5 days),Next 3 days,0.3758318544418664,3,5,3,Short,Short
122,Volatility (5 days),Volatility (5 days),Next 3 days,0.38954076594840004,5,5,3,Short,Short
123,Volatility (10 days),Volatility (5 days),Next 3 days,0.4337504636481224,10,5,3,Short,Short
124,Volatility (21 days),Volatility (5 days),Next 3 days,0.4183233908547903,21,5,3,Long,Short
125,Volatility (63 days),Volatility (5 days),Next 3 days,0.3976014598590085,63,5,3,Long,Short
126,Volatility (126 days),Volatility (5 days),Next 3 days,0.3873513786840421,126,5,3,Long,Short
127,Volatility (252 days),Volatility (5 days),Next 3 days,0.355988651518218,252,5,3,Long,Short
128,Volatility (2 days),Volatility (5 days),Next 5 days,0.10085450926226791,2,5,5,Short,Short
129,Volatility (3 days),Volatility (5 days),Next 5 days,0.1979710378331836,3,5,5,Short,Short
130,Volatility (5 days),Volatility (5 days),Next 5 days,0.25027948961310553,5,5,5,Short,Short
131,Volatility (10 days),Volatility (5 days),Next 5 days,0.3427694486242867,10,5,5,Short,Short
132,Volatility (21 days),Volatility (5 days),Next 5 days,0.3858435336033086,21,5,5,Long,Short
133,Volatility (63 days),Volatility (5 days),Next 5 days,0.4033091583243227,63,5,5,Long,Short
134,Volatility (126 days),Volatility (5 days),Next 5 days,0.3961331194171862,126,5,5,Long,Short
135,Volatility (252 days),Volatility (5 days),Next 5 days,0.36908050423632677,252,5,5,Long,Short
136,Volatility (2 days),Volatility (5 days),Next 10 days,0.09089282681607092,2,5,10,Short,Short
137,Volatility (3 days),Volatility (5 days),Next 10 days,0.16064248673960524,3,5,10,Short,Short
138,Volatility (5 days),Volatility (5 days),Next 10 days,0.20072780581770644,5,5,10,Short,Short
139,Volatility (10 days),Volatility (5 days),Next 10 days,0.28855337393894587,10,5,10,Short,Short
140,Volatility (21 days),Volatility (5 days),Next 10 days,0.3401792986400505,21,5,10,Long,Short
141,Volatility (63 days),Volatility (5 days),Next 10 days,0.371033500704228,63,5,10,Long,Short
142,Volatility (126 days),Volatility (5 days),Next 10 days,0.36828433671293936,126,5,10,Long,Short
143,Volatility (252 days),Volatility (5 days),Next 10 days,0.3573730596270792,252,5,10,Long,Short
144,Volatility (2 days),Volatility (5 days),Next 21 days,0.07787525001976014,2,5,21,Short,Short
145,Volatility (3 days),Volatility (5 days),Next 21 days,0.12095467625924528,3,5,21,Short,Short
146,Volatility (5 days),Volatility (5 days),Next 21 days,0.16144037137305745,5,5,21,Short,Short
147,Volatility (10 days),Volatility (5 days),Next 21 days,0.24270858529504036,10,5,21,Short,Short
148,Volatility (21 days),Volatility (5 days),Next 21 days,0.30940037549007293,21,5,21,Long,Short
149,Volatility (63 days),Volatility (5 days),Next 21 days,0.3534287862066243,63,5,21,Long,Short
150,Volatility (126 days),Volatility (5 days),Next 21 days,0.34017456717513106,126,5,21,Long,Short
151,Volatility (252 days),Volatility (5 days),Next 21 days,0.35573203269733966,252,5,21,Long,Short
152,Volatility (2 days),Volatility (5 days),Next 63 days,0.049548447925054084,2,5,63,Short,Short
153,Volatility (3 days),Volatility (5 days),Next 63 days,0.09846480840276683,3,5,63,Short,Short
154,Volatility (5 days),Volatility (5 days),Next 63 days,0.11583152505971306,5,5,63,Short,Short
155,Volatility (10 days),Volatility (5 days),Next 63 days,0.1897248840690784,10,5,63,Short,Short
156,Volatility (21 days),Volatility (5 days),Next 63 days,0.2512674809732287,21,5,63,Long,Short
157,Volatility (63 days),Volatility (5 days),Next 63 days,0.2972853820887895,63,5,63,Long,Short
158,Volatility (126 days),Volatility (5 days),Next 63 days,0.3137963014861258,126,5,63,Long,Short
159,Volatility (252 days),Volatility (5 days),Next 63 days,0.323817535773987,252,5,63,Long,Short
160,Volatility (2 days),Volatility (5 days),Next 126 days,0.04348677254670186,2,5,126,Short,Short
161,Volatility (3 days),Volatility (5 days),Next 126 days,0.08334586590061832,3,5,126,Short,Short
