,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.289980957479143,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.4338456405332849,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.264617981319872,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.7214885492657364,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.35457722436293,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.203575587774665,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.2744118646804217,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.06548672384756227,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.30422054278017363,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.42693558688334843,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.279752731811426,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.8969788751120715,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.571174238427162,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.4160772014460834,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.5197503192595616,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.096984253639679,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.30076649813249823,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.40163583093844313,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2911409632648523,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.9618529714892863,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.398927891017238,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.445046146003976,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.4527183323907225,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.09693973555126778,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.29216986606783113,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.41540827536431824,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.2962546877637138,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.9323109244861487,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.3446267803554335,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.3644740568153138,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.4770409220845875,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.05408797356728812,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.2796482502573783,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.3579954580051865,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.3037383763773631,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.032740990334761,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.518012663695166,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.5983737934763376,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.7077023308210584,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.03843467685455515,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.20894916826033239,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.2959291892093505,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0990700239268412,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.5820118855424665,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.151881569285085,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.2660160896756265,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.458189272723382,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.04935480914204238,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.27469338556179235,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.3656044044067679,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.3228958922026148,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.089924742438162,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.6010868940656655,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.913367619972217,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.814583390837122,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.0498810012251818,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.2700264425235197,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.37051712712469875,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.1679951737738685,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.7853905544727455,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.3294283861077902,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.7349402056264456,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.4877743744409857,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.05618138155819352,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.28055643386519247,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3726286274178685,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.2571691969671024,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.8958320852541903,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.4988915900610817,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.9132315650211567,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.674282259157588,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.08265995612181154,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.28149866944487734,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.38778132716019176,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.2403157028153595,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.949522012893176,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.477400255054676,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.7968596779042834,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.6292106535023625,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.059452586913407934,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.29200175030597464,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.3734543852994143,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.272786567925733,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.9908600267702807,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.5540687386634127,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.6090654367441397,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.605977037460113,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.0813759588455234,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.289512886336297,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.402334386319974,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2205594803233204,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.9299800857003966,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.897501811002742,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.4485135406074274,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.6302234822087707,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.052361144198919796,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.25972314820552356,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.36334494300642994,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.4038194514428026,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.154950122083893,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.670109671597414,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.8342239817382575,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.8570667607495173,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.03071839719267988,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.2398411295409293,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.3207124265798784,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.3083330530917365,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.1287581100045596,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.6251868893763017,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.7892157311104175,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.006241389353163,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.04336981891146152,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.24062130294385398,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.308905873034397,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.176152396351008,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.8783125647519854,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.3677424012659545,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.5639094459905962,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.072883499493769,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.05163230395881335,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.23214033313212568,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.31488571156591405,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.2133003905335213,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.9607625517751277,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.491517986749206,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.649490589903392,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.2397061142582295,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.04786756200702058,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.25320565493435865,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.34251019957625317,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2092339258901186,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.960501518829737,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.5256802939513427,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.7317236026949914,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.087453381480598,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.06488908028269513,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.26083603965744917,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.3506323862319878,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.2228458735607406,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,3.0503109875584205,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.5337551982732482,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.722044200450413,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.884307104420038,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.0694287585559481,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.2557593093043051,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.3830258988946289,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.2398939298103464,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,3.041134738728858,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.4545219800360036,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.7167026199999067,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.788826704591454,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.05978927075611118,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.2509897926284559,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.3717920845485425,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.2833347720454222,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,3.0340142379367507,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.4958509456077675,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.025659384705893,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.708536435353154,252,252,126,Long,Long
