,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
87,Volatility (252 days),Volatility (3 days),Next 10 days,0.2678978445003022,252,3,10,Long,Short
88,Volatility (2 days),Volatility (3 days),Next 21 days,0.030774655157681963,2,3,21,Short,Short
89,Volatility (3 days),Volatility (3 days),Next 21 days,0.058899106913679056,3,3,21,Short,Short
90,Volatility (5 days),Volatility (3 days),Next 21 days,0.08433619178200047,5,3,21,Short,Short
91,Volatility (10 days),Volatility (3 days),Next 21 days,0.14895022097395838,10,3,21,Short,Short
92,Volatility (21 days),Volatility (3 days),Next 21 days,0.22267881742444118,21,3,21,Long,Short
93,Volatility (63 days),Volatility (3 days),Next 21 days,0.24691860190201798,63,3,21,Long,Short
94,Volatility (126 days),Volatility (3 days),Next 21 days,0.24199337411030175,126,3,21,Long,Short
95,Volatility (252 days),Volatility (3 days),Next 21 days,0.24687472071290717,252,3,21,Long,Short
96,Volatility (2 days),Volatility (3 days),Next 63 days,0.01763700474031893,2,3,63,Short,Short
97,Volatility (3 days),Volatility (3 days),Next 63 days,0.05925867184215683,3,3,63,Short,Short
98,Volatility (5 days),Volatility (3 days),Next 63 days,0.07198032106115893,5,3,63,Short,Short
99,Volatility (10 days),Volatility (3 days),Next 63 days,0.14493566550746984,10,3,63,Short,Short
100,Volatility (21 days),Volatility (3 days),Next 63 days,0.21036858225034916,21,3,63,Long,Short
101,Volatility (63 days),Volatility (3 days),Next 63 days,0.2293871829130385,63,3,63,Long,Short
102,Volatility (126 days),Volatility (3 days),Next 63 days,0.21288749984704936,126,3,63,Long,Short
103,Volatility (252 days),Volatility (3 days),Next 63 days,0.18980100583842408,252,3,63,Long,Short
104,Volatility (2 days),Volatility (3 days),Next 126 days,0.008415340819404982,2,3,126,Short,Short
105,Volatility (3 days),Volatility (3 days),Next 126 days,0.06049356988871768,3,3,126,Short,Short
106,Volatility (5 days),Volatility (3 days),Next 126 days,0.05147266557063279,5,3,126,Short,Short
107,Volatility (10 days),Volatility (3 days),Next 126 days,0.14777542472362448,10,3,126,Short,Short
108,Volatility (21 days),Volatility (3 days),Next 126 days,0.19374246528995087,21,3,126,Long,Short
109,Volatility (63 days),Volatility (3 days),Next 126 days,0.22414530727932824,63,3,126,Long,Short
110,Volatility (126 days),Volatility (3 days),Next 126 days,0.22622571242021117,126,3,126,Long,Short
