,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
66,Volatility (5 days),Volatility (3 days),Next 3 days,0.14864225851793833,5,3,3,Short,Short
67,Volatility (10 days),Volatility (3 days),Next 3 days,0.20784290166124908,10,3,3,Short,Short
68,Volatility (21 days),Volatility (3 days),Next 3 days,0.31093249036161286,21,3,3,Long,Short
69,Volatility (63 days),Volatility (3 days),Next 3 days,0.23211085491359018,63,3,3,Long,Short
70,Volatility (126 days),Volatility (3 days),Next 3 days,0.24103041980521844,126,3,3,Long,Short
71,Volatility (252 days),Volatility (3 days),Next 3 days,0.22199957253959735,252,3,3,Long,Short
72,Volatility (2 days),Volatility (3 days),Next 5 days,0.04667773766256822,2,3,5,Short,Short
73,Volatility (3 days),Volatility (3 days),Next 5 days,0.09524728572181651,3,3,5,Short,Short
74,Volatility (5 days),Volatility (3 days),Next 5 days,0.1438541938204585,5,3,5,Short,Short
75,Volatility (10 days),Volatility (3 days),Next 5 days,0.20528676307179872,10,3,5,Short,Short
76,Volatility (21 days),Volatility (3 days),Next 5 days,0.24543930055939,21,3,5,Long,Short
77,Volatility (63 days),Volatility (3 days),Next 5 days,0.23669436688229162,63,3,5,Long,Short
78,Volatility (126 days),Volatility (3 days),Next 5 days,0.22769459902309475,126,3,5,Long,Short
79,Volatility (252 days),Volatility (3 days),Next 5 days,0.2307558426455678,252,3,5,Long,Short
80,Volatility (2 days),Volatility (3 days),Next 10 days,0.04115233745003888,2,3,10,Short,Short
81,Volatility (3 days),Volatility (3 days),Next 10 days,0.04122197972463404,3,3,10,Short,Short
82,Volatility (5 days),Volatility (3 days),Next 10 days,0.11296333790821667,5,3,10,Short,Short
83,Volatility (10 days),Volatility (3 days),Next 10 days,0.16217159894761934,10,3,10,Short,Short
84,Volatility (21 days),Volatility (3 days),Next 10 days,0.22924121278883192,21,3,10,Long,Short
85,Volatility (63 days),Volatility (3 days),Next 10 days,0.22480224464280774,63,3,10,Long,Short
86,Volatility (126 days),Volatility (3 days),Next 10 days,0.2004275695682871,126,3,10,Long,Short
87,Volatility (252 days),Volatility (3 days),Next 10 days,0.19997078130010593,252,3,10,Long,Short
88,Volatility (2 days),Volatility (3 days),Next 21 days,0.03499211108297029,2,3,21,Short,Short
89,Volatility (3 days),Volatility (3 days),Next 21 days,0.06353061445546526,3,3,21,Short,Short
90,Volatility (5 days),Volatility (3 days),Next 21 days,0.08003144836832288,5,3,21,Short,Short
91,Volatility (10 days),Volatility (3 days),Next 21 days,0.13416327894964653,10,3,21,Short,Short
92,Volatility (21 days),Volatility (3 days),Next 21 days,0.18100733986972628,21,3,21,Long,Short
93,Volatility (63 days),Volatility (3 days),Next 21 days,0.223570058041477,63,3,21,Long,Short
94,Volatility (126 days),Volatility (3 days),Next 21 days,0.23449465720875118,126,3,21,Long,Short
95,Volatility (252 days),Volatility (3 days),Next 21 days,0.2364755194750625,252,3,21,Long,Short
96,Volatility (2 days),Volatility (3 days),Next 63 days,0.0,2,3,63,Short,Short
97,Volatility (3 days),Volatility (3 days),Next 63 days,0.04213943568540479,3,3,63,Short,Short
98,Volatility (5 days),Volatility (3 days),Next 63 days,0.060843407403733174,5,3,63,Short,Short
99,Volatility (10 days),Volatility (3 days),Next 63 days,0.10793545072480537,10,3,63,Short,Short
100,Volatility (21 days),Volatility (3 days),Next 63 days,0.17052978632024818,21,3,63,Long,Short
101,Volatility (63 days),Volatility (3 days),Next 63 days,0.18356689156669326,63,3,63,Long,Short
102,Volatility (126 days),Volatility (3 days),Next 63 days,0.20217632920457884,126,3,63,Long,Short
103,Volatility (252 days),Volatility (3 days),Next 63 days,0.17962620844357868,252,3,63,Long,Short
104,Volatility (2 days),Volatility (3 days),Next 126 days,0.030369888889100416,2,3,126,Short,Short
105,Volatility (3 days),Volatility (3 days),Next 126 days,0.05009629605743626,3,3,126,Short,Short
106,Volatility (5 days),Volatility (3 days),Next 126 days,0.06979906916079592,5,3,126,Short,Short
107,Volatility (10 days),Volatility (3 days),Next 126 days,0.10440419487362895,10,3,126,Short,Short
108,Volatility (21 days),Volatility (3 days),Next 126 days,0.17280920246251252,21,3,126,Long,Short
109,Volatility (63 days),Volatility (3 days),Next 126 days,0.20009336047330706,63,3,126,Long,Short
110,Volatility (126 days),Volatility (3 days),Next 126 days,0.22372905448141278,126,3,126,Long,Short
111,Volatility (252 days),Volatility (3 days),Next 126 days,0.23149809564084034,252,3,126,Long,Short
112,Volatility (2 days),Volatility (5 days),Next 1 days,0.4412336726176349,2,5,1,Short,Short
113,Volatility (3 days),Volatility (5 days),Next 1 days,0.9349377960876648,3,5,1,Short,Short
114,Volatility (5 days),Volatility (5 days),Next 1 days,1.07397508183008,5,5,1,Short,Short
115,Volatility (10 days),Volatility (5 days),Next 1 days,0.596922626947598,10,5,1,Short,Short
116,Volatility (21 days),Volatility (5 days),Next 1 days,0.47453566869860353,21,5,1,Long,Short
117,Volatility (63 days),Volatility (5 days),Next 1 days,0.45045566650980007,63,5,1,Long,Short
118,Volatility (126 days),Volatility (5 days),Next 1 days,0.38354470477803115,126,5,1,Long,Short
119,Volatility (252 days),Volatility (5 days),Next 1 days,0.34518811776596525,252,5,1,Long,Short
120,Volatility (2 days),Volatility (5 days),Next 3 days,0.4140248158179167,2,5,3,Short,Short
121,Volatility (3 days),Volatility (5 days),Next 3 days,0.32175414429308535,3,5,3,Short,Short
122,Volatility (5 days),Volatility (5 days),Next 3 days,0.3065279204522895,5,5,3,Short,Short
123,Volatility (10 days),Volatility (5 days),Next 3 days,0.36220325522571173,10,5,3,Short,Short
124,Volatility (21 days),Volatility (5 days),Next 3 days,0.39087999966036246,21,5,3,Long,Short
125,Volatility (63 days),Volatility (5 days),Next 3 days,0.3856228825296881,63,5,3,Long,Short
126,Volatility (126 days),Volatility (5 days),Next 3 days,0.35083983763284277,126,5,3,Long,Short
127,Volatility (252 days),Volatility (5 days),Next 3 days,0.35823196247776057,252,5,3,Long,Short
128,Volatility (2 days),Volatility (5 days),Next 5 days,0.06430512374367048,2,5,5,Short,Short
129,Volatility (3 days),Volatility (5 days),Next 5 days,0.1497178306925031,3,5,5,Short,Short
130,Volatility (5 days),Volatility (5 days),Next 5 days,0.20810132198281828,5,5,5,Short,Short
131,Volatility (10 days),Volatility (5 days),Next 5 days,0.33130277938651087,10,5,5,Short,Short
132,Volatility (21 days),Volatility (5 days),Next 5 days,0.4101763239977556,21,5,5,Long,Short
133,Volatility (63 days),Volatility (5 days),Next 5 days,0.37830342914114024,63,5,5,Long,Short
134,Volatility (126 days),Volatility (5 days),Next 5 days,0.404174653050962,126,5,5,Long,Short
135,Volatility (252 days),Volatility (5 days),Next 5 days,0.37495446849675496,252,5,5,Long,Short
136,Volatility (2 days),Volatility (5 days),Next 10 days,0.05669451029152306,2,5,10,Short,Short
137,Volatility (3 days),Volatility (5 days),Next 10 days,0.0945899518367419,3,5,10,Short,Short
138,Volatility (5 days),Volatility (5 days),Next 10 days,0.13808102680277212,5,5,10,Short,Short
139,Volatility (10 days),Volatility (5 days),Next 10 days,0.25850665013950813,10,5,10,Short,Short
140,Volatility (21 days),Volatility (5 days),Next 10 days,0.3246700478332256,21,5,10,Long,Short
141,Volatility (63 days),Volatility (5 days),Next 10 days,0.31369047194645194,63,5,10,Long,Short
142,Volatility (126 days),Volatility (5 days),Next 10 days,0.35269692423861265,126,5,10,Long,Short
143,Volatility (252 days),Volatility (5 days),Next 10 days,0.35315462414858256,252,5,10,Long,Short
144,Volatility (2 days),Volatility (5 days),Next 21 days,0.040014721753409255,2,5,21,Short,Short
145,Volatility (3 days),Volatility (5 days),Next 21 days,0.07195079217406253,3,5,21,Short,Short
146,Volatility (5 days),Volatility (5 days),Next 21 days,0.12498092374122649,5,5,21,Short,Short
147,Volatility (10 days),Volatility (5 days),Next 21 days,0.18363840332116332,10,5,21,Short,Short
148,Volatility (21 days),Volatility (5 days),Next 21 days,0.3140278379463295,21,5,21,Long,Short
149,Volatility (63 days),Volatility (5 days),Next 21 days,0.3324103252960713,63,5,21,Long,Short
150,Volatility (126 days),Volatility (5 days),Next 21 days,0.36038722817295543,126,5,21,Long,Short
151,Volatility (252 days),Volatility (5 days),Next 21 days,0.3445613691484981,252,5,21,Long,Short
152,Volatility (2 days),Volatility (5 days),Next 63 days,0.0,2,5,63,Short,Short
153,Volatility (3 days),Volatility (5 days),Next 63 days,0.05579434956886509,3,5,63,Short,Short
154,Volatility (5 days),Volatility (5 days),Next 63 days,0.10816798879118927,5,5,63,Short,Short
155,Volatility (10 days),Volatility (5 days),Next 63 days,0.18560004257432716,10,5,63,Short,Short
156,Volatility (21 days),Volatility (5 days),Next 63 days,0.2542576309990583,21,5,63,Long,Short
157,Volatility (63 days),Volatility (5 days),Next 63 days,0.2926874964776056,63,5,63,Long,Short
158,Volatility (126 days),Volatility (5 days),Next 63 days,0.344145950426892,126,5,63,Long,Short
159,Volatility (252 days),Volatility (5 days),Next 63 days,0.3372801759240396,252,5,63,Long,Short
160,Volatility (2 days),Volatility (5 days),Next 126 days,0.017863231405103264,2,5,126,Short,Short
161,Volatility (3 days),Volatility (5 days),Next 126 days,0.06454017053440797,3,5,126,Short,Short
162,Volatility (5 days),Volatility (5 days),Next 126 days,0.11594776683956542,5,5,126,Short,Short
163,Volatility (10 days),Volatility (5 days),Next 126 days,0.17882298706203414,10,5,126,Short,Short
164,Volatility (21 days),Volatility (5 days),Next 126 days,0.2443722205845873,21,5,126,Long,Short
165,Volatility (63 days),Volatility (5 days),Next 126 days,0.33341939386188724,63,5,126,Long,Short
166,Volatility (126 days),Volatility (5 days),Next 126 days,0.3336911378008045,126,5,126,Long,Short
167,Volatility (252 days),Volatility (5 days),Next 126 days,0.38576588077378027,252,5,126,Long,Short
