,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.29429911699928013,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.37827111759516185,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.1745272400597573,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.800374410383241,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.564214370636291,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.3590889127186596,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.3491514467547066,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.11220785724672488,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3065621987001199,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.3913072191495903,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2331760208213938,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.8814195497052477,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.6827883291973174,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.4453894892567996,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.433100542547773,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.10039212875701242,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.3211280890907222,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.4110886496569437,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2650955337452388,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.859548601658256,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.4682846349968557,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.4234799320520306,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.4425239183759646,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.10680635181836795,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.3216157612851509,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.4319138764910653,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.236462674636945,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.90115671357287,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.2898689680865725,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.371053538057897,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.429744165885918,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.07451775832738772,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.26385068568915315,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.327870682058089,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.244396368841068,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.1031820308546663,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.5325565387775413,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.6319021034273193,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.790587442025749,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.041637240665393094,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.1763881745920397,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.2436037829675346,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,0.9584417236915685,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.681809891886149,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.995947072761847,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.2000077071843327,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.338869612528653,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.083811571104075,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.25849518288755124,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.32882310673031245,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.2258404094153397,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.141707430956461,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.653277603914153,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,5.294951283848938,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.8690510556159063,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.08918596553276359,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.26123230515239193,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.33484598215082606,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.104983350328875,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.865451169658122,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.374635368670619,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,4.029174222363663,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.539441271665208,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.10079543774645927,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2730563369288337,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.337460186977216,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.17707596387958,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.963292660978399,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.489812599254518,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,4.158036547881907,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.71524652759923,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.0957068918514814,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.27923975712651306,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.34885131203920317,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.1907668050206155,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,3.013835528615709,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.5226347225147268,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.932782402266893,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.664986892924342,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.09391496830576518,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.2890582659660641,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.3688411001660814,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.1453977562943578,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.948383413821079,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.461073810470806,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.6923705878502693,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.651740572587316,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.10155650521604276,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.29484419541345464,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.38011364255644153,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2051534094456615,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.9109469328427835,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.9498854653836406,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.541051328698236,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.6122283288252075,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.06143226081538966,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.23486631629483856,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.2953673957364975,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.253906659800533,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.1586937075808263,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.6385027266771184,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.7856667481032007,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.926378634967766,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.04147319304844199,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.22659366727361707,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.2713531116694208,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.1477856015239434,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.0801567689702534,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.6465687200607264,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.86164158528888,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.409182609113659,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.0616870033728949,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.2432099446407454,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.2691840089221449,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.0707470405188184,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.822895694583125,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.310221394164643,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.5810696865184437,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.299724018221008,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.06959021507976271,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.23236674096626242,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.270676564030607,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.1342891651577336,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.9380029798750322,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.4355639339178907,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.7504834442987747,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.3683535110966645,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.07161078118463937,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.23229982183379327,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.28751098723606905,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.1239368340358453,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,3.00612581108866,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.5053934392432047,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.740738335823702,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.1540372832277015,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.06707802200466961,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.24278478360481692,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.31241071830527023,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.103516222665787,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,3.0034475934946467,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.4506706072265914,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.767726306326054,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,4.007132794379066,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.08280852750836498,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.26799074239633836,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.34536269071419934,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.2347623560204957,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,3.049523557226221,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.441165470420036,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.7242894940933238,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.8074852583357677,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.07442503899919473,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.27171639972747563,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.34361736769798057,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.197894363974907,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,3.007098111123159,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.4539890268146163,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.108349846817571,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.6580991937502105,252,252,126,Long,Long
