,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.3397617652662559,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.45804399485931846,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2663284083158128,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.677769494071822,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.310159194305957,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.0552351441818484,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,2.9924129777169415,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.10870905994952906,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3401588577754362,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.4524332782223599,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.3156063759891738,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.60751174907828,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.3871765790143598,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.1629931313906146,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.08642402176862,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.11947944451266324,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.34915895693905785,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.499967064264613,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2982628153010047,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.6860547018357543,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.28836263362851,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.1134356939904815,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.1069007873360452,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.13005002796055987,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.3817581903639189,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.48808993439471227,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.279754191523418,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.6566213689284837,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.122679482538785,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.150815672754151,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.1301569524094153,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.07857111239375314,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.3265106321202147,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.3971671413163085,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.3043154181697876,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,2.8097688426870318,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.28872395853356,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.407906107450841,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.3675796550840764,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.06352504203188936,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.2045015398659933,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.28895751953013704,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.012639666686768,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.448878927411081,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.8823832846939847,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.024838807723375,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.0364967342933418,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.06528813195504757,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.28091493913256205,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.369934641054555,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.259071300833348,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,2.8592643702987783,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.39009101290587,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.78218883894622,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.511360900542954,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.07548236023152555,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.2663263962452387,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.3593372695739028,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.151990858024079,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.6514156877048367,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.1431852171242065,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.640123149972423,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.2532733227491066,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.06873221137458785,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2703817623045044,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.37141492148583666,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.2204627948421365,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.7155056122211354,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.29039373005145,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.7684182241362674,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.3458211695825204,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.10642614754336943,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.313553232195936,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.39348621880477097,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.229174120060712,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.727411904784756,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.2451732768575154,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.5412177361322077,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.3112574737156075,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.11677493808233841,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.3166748027408923,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.3987511512986881,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.220487187668267,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.747182934280814,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.275471695397803,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.403972424347921,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.3030959168463574,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.09558630205386276,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.3439277169007129,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.45129394749413265,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.3078534979837793,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.7473888076308666,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.753856429238102,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.2736719624736947,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.3280451849425363,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.06819860368250108,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.24738062662773252,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.3283213145459678,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.2797133711238633,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,2.911202367913306,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.3911110511887124,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.5502720123216207,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.5476913300928423,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.07862107444314059,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.25482019108872045,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.3339993274598445,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2545068751043633,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,2.794847780014433,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.3003560319007312,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.5126697815971606,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,4.783558577929613,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.06346179968755195,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.24185852445872325,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.29837741781462235,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.2043159198537126,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.6933569446666636,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.0961236429803876,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.283205652860195,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,3.901852015605772,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.07867015899518659,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.24813324575184925,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.33119917185074943,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.0956771518821977,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.697837190298128,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.1441546791697443,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.374846124241187,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,3.9199080086619187,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.06346574671028815,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.26719281118762694,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.3572605246934568,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.1416197785259872,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.7465630772823264,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.2219518856872322,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.3797830142657133,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.7327812561301594,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.08164634840091178,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.26534109309598364,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.3853203800356253,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.1621766739016701,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.7630253203032336,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.223673319674044,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.3869923870483976,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.5500276024860926,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.09764469275192145,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.2954355731510816,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.39883442888825016,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.2525547297206518,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.780144793082223,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.236166198104905,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.4738832241498216,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.41265868831493,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.10540126530679839,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.282735897820241,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.38268256989813487,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.3003625856962113,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.7911173021748095,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.25428193661368,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,3.7408899531247246,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.373641178219694,252,252,126,Long,Long
