,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
130,Volatility (5 days),Volatility (5 days),Next 5 days,0.1954093513157371,5,5,5,Short,Short
131,Volatility (10 days),Volatility (5 days),Next 5 days,0.2574974409445616,10,5,5,Short,Short
132,Volatility (21 days),Volatility (5 days),Next 5 days,0.3770245195823998,21,5,5,Long,Short
133,Volatility (63 days),Volatility (5 days),Next 5 days,0.364061071208825,63,5,5,Long,Short
134,Volatility (126 days),Volatility (5 days),Next 5 days,0.35052503741338015,126,5,5,Long,Short
135,Volatility (252 days),Volatility (5 days),Next 5 days,0.30291744498009265,252,5,5,Long,Short
136,Volatility (2 days),Volatility (5 days),Next 10 days,0.024092383825472297,2,5,10,Short,Short
137,Volatility (3 days),Volatility (5 days),Next 10 days,0.0752731802832356,3,5,10,Short,Short
138,Volatility (5 days),Volatility (5 days),Next 10 days,0.14165498712692415,5,5,10,Short,Short
139,Volatility (10 days),Volatility (5 days),Next 10 days,0.2117802626587828,10,5,10,Short,Short
140,Volatility (21 days),Volatility (5 days),Next 10 days,0.2986627025854718,21,5,10,Long,Short
141,Volatility (63 days),Volatility (5 days),Next 10 days,0.35548572737897555,63,5,10,Long,Short
142,Volatility (126 days),Volatility (5 days),Next 10 days,0.3397204370879905,126,5,10,Long,Short
143,Volatility (252 days),Volatility (5 days),Next 10 days,0.29430821374719685,252,5,10,Long,Short
144,Volatility (2 days),Volatility (5 days),Next 21 days,0.010507268622006016,2,5,21,Short,Short
145,Volatility (3 days),Volatility (5 days),Next 21 days,0.07517807526136266,3,5,21,Short,Short
146,Volatility (5 days),Volatility (5 days),Next 21 days,0.09511844051682239,5,5,21,Short,Short
147,Volatility (10 days),Volatility (5 days),Next 21 days,0.16664738077279928,10,5,21,Short,Short
148,Volatility (21 days),Volatility (5 days),Next 21 days,0.2807058611144857,21,5,21,Long,Short
149,Volatility (63 days),Volatility (5 days),Next 21 days,0.32192324969686315,63,5,21,Long,Short
150,Volatility (126 days),Volatility (5 days),Next 21 days,0.3150396151172101,126,5,21,Long,Short
151,Volatility (252 days),Volatility (5 days),Next 21 days,0.31455212393815124,252,5,21,Long,Short
152,Volatility (2 days),Volatility (5 days),Next 63 days,0.0181809952866665,2,5,63,Short,Short
153,Volatility (3 days),Volatility (5 days),Next 63 days,0.06085471840438661,3,5,63,Short,Short
