,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
89,Volatility (3 days),Volatility (3 days),Next 21 days,0.07086043658365249,3,3,21,Short,Short
90,Volatility (5 days),Volatility (3 days),Next 21 days,0.10522002214299775,5,3,21,Short,Short
91,Volatility (10 days),Volatility (3 days),Next 21 days,0.17755389766062368,10,3,21,Short,Short
92,Volatility (21 days),Volatility (3 days),Next 21 days,0.21658609576003496,21,3,21,Long,Short
93,Volatility (63 days),Volatility (3 days),Next 21 days,0.25220364242267923,63,3,21,Long,Short
94,Volatility (126 days),Volatility (3 days),Next 21 days,0.22060829642418245,126,3,21,Long,Short
95,Volatility (252 days),Volatility (3 days),Next 21 days,0.2376503493715898,252,3,21,Long,Short
96,Volatility (2 days),Volatility (3 days),Next 63 days,0.02654714617571141,2,3,63,Short,Short
97,Volatility (3 days),Volatility (3 days),Next 63 days,0.05880230525944974,3,3,63,Short,Short
98,Volatility (5 days),Volatility (3 days),Next 63 days,0.08152573510616357,5,3,63,Short,Short
99,Volatility (10 days),Volatility (3 days),Next 63 days,0.10423741547893073,10,3,63,Short,Short
100,Volatility (21 days),Volatility (3 days),Next 63 days,0.18687815547501607,21,3,63,Long,Short
101,Volatility (63 days),Volatility (3 days),Next 63 days,0.2151701349918893,63,3,63,Long,Short
102,Volatility (126 days),Volatility (3 days),Next 63 days,0.2206742063995062,126,3,63,Long,Short
103,Volatility (252 days),Volatility (3 days),Next 63 days,0.2227111950723053,252,3,63,Long,Short
104,Volatility (2 days),Volatility (3 days),Next 126 days,0.010819096347315593,2,3,126,Short,Short
105,Volatility (3 days),Volatility (3 days),Next 126 days,0.042336747995927126,3,3,126,Short,Short
106,Volatility (5 days),Volatility (3 days),Next 126 days,0.037580947738952375,5,3,126,Short,Short
107,Volatility (10 days),Volatility (3 days),Next 126 days,0.08769504041005405,10,3,126,Short,Short
108,Volatility (21 days),Volatility (3 days),Next 126 days,0.16916379268095216,21,3,126,Long,Short
109,Volatility (63 days),Volatility (3 days),Next 126 days,0.19803863353381956,63,3,126,Long,Short
110,Volatility (126 days),Volatility (3 days),Next 126 days,0.18602574785338177,126,3,126,Long,Short
111,Volatility (252 days),Volatility (3 days),Next 126 days,0.19296122382440828,252,3,126,Long,Short
