Date,Open,High,Low,Close,Adj Close,Volume
2024-08-09,17672.900390625,17788.720703125,17618.419921875,17722.880859375,17722.880859375,0
2024-08-12,17784.029296875,17829.099609375,17677.7890625,17726.470703125,17726.470703125,38708600
2024-08-13,17799.66015625,17817.0703125,17669.640625,17812.05078125,17812.05078125,0
2024-08-14,17882.1796875,17921.990234375,17827.080078125,17885.599609375,17885.599609375,0
2024-08-15,17977.810546875,18198.08984375,17909.740234375,18183.240234375,18183.240234375,0
2024-08-16,18236.01953125,18344.220703125,18226.599609375,18322.400390625,18322.400390625,63794900
